,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,name,earn_dt,1_prior,3_prior,5_prior,est_hit_rate,valid_data_pct,last_4_est_cnt,est_wl_pct_diff,opt_str,opt_sr,opt_mean,opt_std,opt_max,opt_min,mkt_hit_rate,net_hit_rate,valid_market_data,valid_est_signal,link,past_pnl_data
851,851.0,,,WU,2022-02-07 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,38,100.0,6.5,4.625,close-close,0.08743670300243621,0.17625000000000002,2.0157438918424138,3.16,-2.71,50.0,19.0,100,100,https://www.estimize.com/wu,"[-0.21, -2.71, -0.08, 3.16, 0.43, 0.78, -2.68, 2.72]"
852,852.0,,,OSPN,2021-05-03 19:00:00,2021-04-30 19:00:00,2021-04-28 19:00:00,2021-04-26 19:00:00,38,100.0,5.0,129.25,close-close,-0.0058648216632679094,-0.016250000000000098,2.7707577370639966,4.31,-4.48,50.0,19.0,100,100,https://www.estimize.com/ospn,"[-2.27, 1.6, 4.31, 2.64, -2.37, -4.48, 1.31, -0.87]"
853,853.0,,,VECO,2022-02-08 18:00:00,2022-02-07 18:00:00,2022-02-03 18:00:00,2022-02-01 18:00:00,88,100.0,6.0,15.5,open-close,0.9473452973159984,2.95875,3.1232012323095675,6.16,-3.66,75.0,66.0,100,100,https://www.estimize.com/veco,"[4.73, 6.16, 4.84, 4.87, 4.66, -3.66, -0.26, 2.33]"
854,854.0,,,PRO,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,75,100.0,5.75,12.0,close-open,0.24566825157320765,0.22,0.8955166106778812,1.97,-1.03,62.0,46.0,100,100,https://www.estimize.com/pro,"[0.39, 1.97, -0.58, -0.45, 0.2, -1.03, 1.04, 0.22]"
855,855.0,,,MANT,2022-02-14 18:00:00,2022-02-11 18:00:00,2022-02-09 18:00:00,2022-02-07 18:00:00,88,100.0,5.5,4.0,close-open,0.5637723263407143,0.6385714285714285,1.132676079927892,3.06,-0.77,71.0,62.0,100,88,https://www.estimize.com/mant,"[0.48, 3.06, 0.09, 0.73, -0.77, -0.16, 1.04]"
856,856.0,,,LSCC,2022-02-13 18:00:00,2022-02-11 18:00:00,2022-02-09 18:00:00,2022-02-07 18:00:00,100,100.0,6.75,8.625,open-open,0.5944681502217851,2.1275,3.5788292429228865,6.23,-5.22,62.0,62.0,100,100,https://www.estimize.com/lscc,"[4.22, -0.55, 3.65, 4.51, 6.23, -5.22, -0.37, 4.55]"
857,857.0,,,RAMP,2022-02-06 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,100,100.0,5.5,66.5,open-open,0.8356161782148444,2.00375,2.3979310743847497,7.02,-1.48,88.0,88.0,100,100,https://www.estimize.com/ramp,"[0.53, 1.33, 3.48, 7.02, 1.86, 0.3, -1.48, 2.99]"
858,858.0,,,CDK,2022-02-06 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,38,100.0,4.0,4.5,close-close,0.5335620749973283,0.9475,1.7758008756614576,2.88,-1.91,62.0,24.0,100,100,https://www.estimize.com/cdk,"[2.78, -1.91, 1.6, 2.16, 1.94, -0.96, -0.91, 2.88]"
859,859.0,,,ICHR,2021-05-03 19:00:00,2021-04-30 19:00:00,2021-04-28 19:00:00,2021-04-26 19:00:00,62,100.0,7.5,2.875,open-close,0.009773313897851636,0.051250000000000066,5.2438712739254,9.57,-8.52,62.0,38.0,100,100,https://www.estimize.com/ichr,"[1.83, -3.97, 1.67, 1.57, 9.57, -4.74, -8.52, 3.0]"
860,860.0,,,RDWR,2022-02-07 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,50,100.0,14.75,9.375,open-open,0.3929336980322137,1.1228571428571432,2.85762495932606,5.12,-4.27,71.0,36.0,100,88,https://www.estimize.com/rdwr,"[-4.27, -0.26, 3.56, 5.12, 0.58, 2.9, 0.23]"
861,861.0,,,BDC,2022-02-07 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,62,100.0,5.5,4.625,open-open,0.8618844392735678,4.891666666666667,5.675548186935092,11.78,-4.06,67.0,42.0,100,75,https://www.estimize.com/bdc,"[6.01, -0.85, -4.06, 11.78, 10.37, 6.1]"
862,862.0,,,CDW,2022-02-07 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,88,100.0,4.5,3.625,open-open,0.4341214667061205,1.1428571428571432,2.6325745914582996,4.36,-2.19,57.0,50.0,100,88,https://www.estimize.com/cdw,"[-1.97, 4.25, 4.36, 3.24, -2.19, -0.67, 0.98]"
863,863.0,,,CRTO,2022-02-07 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,100,100.0,5.25,34.5,close-open,0.5689722384742242,5.22375,9.181027907456768,23.19,-7.86,62.0,62.0,100,100,https://www.estimize.com/crto,"[4.6, 10.81, -3.4, -7.86, 11.62, -0.08, 2.91, 23.19]"
864,864.0,,,BR,2022-01-30 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,38,100.0,5.0,5.25,open-open,-0.14396765530020594,-0.4085714285714285,2.8379390337326966,3.44,-6.37,43.0,16.0,100,88,https://www.estimize.com/br,"[-6.37, 1.27, 1.04, 3.44, -0.34, -0.44, -1.46]"
865,865.0,,,SPNS,2022-02-23 04:59:00,2022-02-22 04:59:00,2022-02-18 04:59:00,2022-02-16 04:59:00,75,100.0,5.0,4.875,close-open,0.3617515751202172,1.8800000000000003,5.1969365976505815,9.17,-7.1,62.0,46.0,100,100,https://www.estimize.com/spns,"[-2.78, -0.0, 8.81, 1.68, 4.61, 0.65, 9.17, -7.1]"
866,866.0,,,QCOM,2022-01-31 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,100,100.0,74.25,5.875,close-open,1.265648337178091,1.37875,1.0893626290175369,3.08,0.12,100.0,100.0,100,100,https://www.estimize.com/qcom,"[2.32, 2.5, 0.69, 3.08, 1.7, 0.12, 0.24, 0.38]"
867,867.0,,,EA,2022-01-30 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,75,100.0,38.75,117.625,close-close,1.1323672030890262,1.2785714285714287,1.1291137937265991,2.41,-0.51,86.0,64.0,100,88,https://www.estimize.com/ea,"[-0.51, 2.38, 1.96, 2.41, 2.13, 0.5, 0.08]"
868,868.0,,,TTWO,2022-02-06 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,88,100.0,35.5,12.25,open-close,1.5479097937397357,3.275,2.115756365936305,7.7,0.63,100.0,88.0,100,100,https://www.estimize.com/ttwo,"[4.32, 7.7, 2.3, 4.36, 3.43, 0.95, 2.51, 0.63]"
869,869.0,,,ETSY,2022-02-22 18:00:00,2022-02-21 18:00:00,2022-02-17 18:00:00,2022-02-15 18:00:00,75,100.0,37.75,10.25,open-open,0.4324300321333556,1.3671428571428572,3.161535405850926,6.78,-3.38,71.0,53.0,100,88,https://www.estimize.com/etsy,"[-3.38, 6.78, 2.37, 1.29, -2.34, 3.18, 1.67]"
870,870.0,,,SPWR,2022-02-14 18:00:00,2022-02-11 18:00:00,2022-02-09 18:00:00,2022-02-07 18:00:00,88,100.0,20.25,52.0,close-close,0.4151160423751287,2.0175,4.860086804780342,10.62,-6.3,75.0,66.0,100,100,https://www.estimize.com/spwr,"[10.62, -3.33, 3.51, 4.58, -6.3, 1.22, 4.67, 1.17]"
871,871.0,,,QRVO,2022-01-31 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,100,100.0,18.25,5.625,close-open,1.0974400842045264,1.0125,0.9226016204191276,2.89,-0.05,88.0,88.0,100,100,https://www.estimize.com/qrvo,"[0.41, 2.89, 1.02, 1.7, 1.52, 0.48, 0.13, -0.05]"
872,872.0,,,MGNI,2022-02-02 18:00:00,2022-02-01 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,62,100.0,16.0,39.75,open-open,0.18635161684323,1.05,5.63450973909887,12.34,-4.27,38.0,24.0,100,100,https://www.estimize.com/mgni,"[-4.27, -1.2, 12.34, 8.13, 0.41, -3.41, 0.0, -3.6]"
873,873.0,,,HUBS,2022-02-08 18:00:00,2022-02-07 18:00:00,2022-02-03 18:00:00,2022-02-01 18:00:00,88,100.0,19.0,18.5,close-close,1.1333456691356418,1.4875000000000005,1.312485714207968,3.11,-1.35,88.0,77.0,100,100,https://www.estimize.com/hubs,"[1.25, 2.21, 2.8, 3.11, 1.96, 0.87, 1.05, -1.35]"
874,874.0,,,DIOD,2022-02-13 18:00:00,2022-02-11 18:00:00,2022-02-09 18:00:00,2022-02-07 18:00:00,75,100.0,11.5,3.5,open-close,0.8856000573925971,1.34625,1.5201557280423608,4.02,-1.04,75.0,56.0,100,100,https://www.estimize.com/diod,"[0.42, 1.84, 1.23, 2.6, 1.96, -1.04, 4.02, -0.26]"
875,875.0,,,INFN,2022-02-20 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,75,100.0,5.75,47.375,close-close,0.2972561187517724,1.28,4.306050975081462,9.49,-5.18,50.0,38.0,100,100,https://www.estimize.com/infn,"[-2.6, 3.02, 3.82, 9.49, -1.67, -5.18, 0.0, 3.36]"
876,876.0,,,QLYS,2022-02-07 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,88,100.0,8.75,6.375,close-open,0.4307346578015776,0.71375,1.6570526357059392,3.0,-2.57,88.0,77.0,100,100,https://www.estimize.com/qlys,"[0.21, 2.97, 0.51, 3.0, -2.57, 1.06, 0.42, 0.11]"
877,877.0,,,FLT,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,100,100.0,6.25,3.0,close-open,0.5005453239718622,0.43625,0.8715494463884421,1.9,-0.66,62.0,62.0,100,100,https://www.estimize.com/flt,"[0.24, 1.9, -0.08, 1.62, 0.24, 0.74, -0.66, -0.51]"
878,878.0,,,GDDY,2022-02-08 18:00:00,2022-02-07 18:00:00,2022-02-03 18:00:00,2022-02-01 18:00:00,25,100.0,5.0,6.0,close-open,-0.2953821375235593,-0.3542857142857144,1.1994148233064936,0.99,-2.74,43.0,11.0,100,88,https://www.estimize.com/gddy,"[-0.94, -0.85, 0.34, -2.74, 0.85, 0.99, -0.13]"
879,879.0,,,EQIX,2022-02-08 15:00:00,2022-02-07 15:00:00,2022-02-03 15:00:00,2022-02-01 15:00:00,88,100.0,5.5,2.0,close-open,0.061911853201186175,0.05124999999999999,0.8277897906473599,1.01,-1.31,62.0,55.0,100,100,https://www.estimize.com/eqix,"[0.43, -0.87, 1.01, -1.31, 0.86, 0.16, -0.66, 0.79]"
880,880.0,,,PTC,2022-01-24 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,2022-01-17 18:00:00,100,100.0,7.5,16.375,close-close,0.15938220843014556,0.54,3.3880820533157103,5.41,-6.71,75.0,75.0,100,100,https://www.estimize.com/ptc,"[1.37, 5.41, 2.16, -2.12, -6.71, 0.34, 1.15, 2.72]"
881,881.0,,,ANSS,2022-02-21 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,100,100.0,7.25,9.625,close-close,1.4046129941400955,1.7049999999999998,1.2138574875165535,4.22,0.18,100.0,100.0,100,100,https://www.estimize.com/anss,"[1.41, 2.23, 1.13, 4.22, 2.61, 1.39, 0.47, 0.18]"
882,882.0,,,TRMB,2022-02-07 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,88,100.0,7.5,8.0,open-open,1.1848561669068085,0.9814285714285712,0.8283103036807361,2.67,-0.2,86.0,76.0,100,88,https://www.estimize.com/trmb,"[-0.2, 2.67, 0.83, 0.98, 0.32, 1.29, 0.98]"
883,883.0,,,RPD,2022-02-06 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,75,100.0,6.75,83.375,close-close,0.43632700446264333,1.2557142857142856,2.8779201673771135,4.68,-3.55,71.0,53.0,100,88,https://www.estimize.com/rpd,"[3.36, -2.14, 3.9, 1.59, -3.55, 0.95, 4.68]"
884,884.0,,,BLKB,2022-02-06 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,88,100.0,4.0,3.875,close-close,0.8520951066317768,1.5825,1.8571870530455463,4.11,-1.25,75.0,66.0,100,100,https://www.estimize.com/blkb,"[-0.66, 4.11, 2.71, -1.25, 2.48, 3.66, 0.28, 1.33]"
885,885.0,,,BNFT,2022-03-06 18:00:00,2022-03-04 18:00:00,2022-03-02 18:00:00,2022-02-28 18:00:00,62,100.0,4.75,27.375,close-open,0.4424313515389139,0.2985714285714285,0.6748423852263276,1.46,-0.52,57.0,35.0,100,88,https://www.estimize.com/bnft,"[0.33, 0.89, 1.46, -0.43, -0.52, 0.54, -0.18]"
886,886.0,,,QTWO,2022-01-23 18:00:00,2022-01-21 18:00:00,2022-01-19 18:00:00,2022-01-17 18:00:00,62,100.0,5.75,30.625,close-close,0.3338143936051344,0.7242857142857143,2.1697258361557186,3.64,-2.94,71.0,44.0,100,88,https://www.estimize.com/qtwo,"[0.57, 2.86, 3.64, -1.46, -2.94, 0.42, 1.98]"
887,887.0,,,ACLS,2022-02-07 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,100,100.0,5.75,10.5,open-open,0.8418353110438704,1.87375,2.2257916428767537,5.12,-1.28,75.0,75.0,100,100,https://www.estimize.com/acls,"[2.11, 2.57, 5.12, 5.1, -0.42, -1.28, 1.61, 0.18]"
888,888.0,,,DXC,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,75,100.0,7.0,79.875,close-open,-0.05683562668583447,-0.05625000000000002,0.9896961339219223,1.94,-1.57,50.0,38.0,100,100,https://www.estimize.com/dxc,"[0.7, -0.45, -1.57, 1.94, 0.08, 0.19, -0.67, -0.67]"
889,889.0,,,CYBR,2022-02-08 18:00:00,2022-02-07 18:00:00,2022-02-03 18:00:00,2022-02-01 18:00:00,62,100.0,14.0,106.875,close-close,-0.5691042169050291,-4.68875,8.238824912419245,7.54,-13.87,38.0,24.0,100,100,https://www.estimize.com/cybr,"[-13.87, -12.19, -6.44, -9.37, 1.24, -11.71, 7.54, 7.29]"
890,890.0,,,ITRI,2022-02-21 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,75,100.0,12.25,28.25,close-close,-0.2073392490624372,-2.40125,11.581261198051793,18.54,-26.44,25.0,19.0,100,100,https://www.estimize.com/itri,"[-7.68, -1.88, 2.66, -1.06, 18.54, -1.66, -26.44, -1.69]"
891,891.0,,,GOGO,2022-03-08 18:00:00,2022-03-07 18:00:00,2022-03-03 18:00:00,2022-03-01 18:00:00,62,100.0,12.5,30.375,close-open,0.3714769616141314,4.275714285714286,11.510038919063973,29.02,-7.24,43.0,27.0,100,88,https://www.estimize.com/gogo,"[29.02, -6.43, 6.64, 0.0, -0.71, 8.65, -7.24]"
892,892.0,,,FIS,2022-02-06 18:00:00,2022-02-04 18:00:00,2022-02-02 18:00:00,2022-01-31 18:00:00,75,100.0,13.25,2.375,close-close,-0.2933131347830987,-0.99875,3.4050640137154544,4.3,-6.27,38.0,28.0,100,100,https://www.estimize.com/fis,"[4.3, -1.87, -1.16, -5.65, -0.42, 2.33, -6.27, 0.75]"
893,893.0,,,LITE,2022-01-30 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,2022-01-24 18:00:00,75,100.0,10.5,7.5,open-close,-0.016620650556977944,-0.1349999999999998,8.122425746044097,13.36,-14.49,50.0,38.0,100,100,https://www.estimize.com/lite,"[13.36, 6.05, -1.49, -3.07, -8.05, -14.49, 4.82, 1.79]"
894,894.0,,,HIMX,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,62,100.0,11.0,32.625,close-open,0.7904171742557154,2.8014285714285707,3.5442405133295525,7.49,-2.86,71.0,44.0,100,88,https://www.estimize.com/himx,"[-1.94, 3.06, 3.9, -2.86, 7.49, 5.55, 4.41]"
895,895.0,,,EPAM,2022-02-15 18:00:00,2022-02-14 18:00:00,2022-02-10 18:00:00,2022-02-08 18:00:00,100,100.0,7.25,2.875,open-open,0.6450014354896536,1.595,2.4728627135366814,5.45,-2.12,75.0,75.0,100,100,https://www.estimize.com/epam,"[3.38, 0.48, 1.06, 4.26, -1.31, -2.12, 5.45, 1.56]"
896,896.0,,,ARW,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,75,100.0,7.0,2.875,open-open,0.6703073503668462,0.85625,1.2773990909265591,2.71,-1.36,75.0,56.0,100,100,https://www.estimize.com/arw,"[1.88, 1.85, -0.45, -1.36, 1.37, 0.83, 0.02, 2.71]"
897,897.0,,,IDCC,2022-02-15 18:00:00,2022-02-14 18:00:00,2022-02-10 18:00:00,2022-02-08 18:00:00,62,100.0,5.75,149.25,close-close,-0.12828043784565396,-0.58625,4.570065474093342,8.75,-7.7,38.0,24.0,100,100,https://www.estimize.com/idcc,"[-7.7, -0.69, -1.04, 8.75, -5.49, 1.4, 0.44, -0.36]"
898,898.0,,,MTSI,2022-01-25 18:00:00,2022-01-24 18:00:00,2022-01-20 18:00:00,2022-01-18 18:00:00,62,100.0,4.75,12.75,close-close,-0.3869845966980821,-1.8828571428571428,4.865457589068104,7.09,-8.49,43.0,27.0,100,88,https://www.estimize.com/mtsi,"[-3.42, -8.49, -3.52, 7.09, -6.52, 0.55, 1.13]"
899,899.0,,,ACIW,2021-11-02 19:00:00,2021-11-01 19:00:00,2021-10-28 19:00:00,2021-10-26 19:00:00,25,100.0,3.25,22.5,close-close,-0.375372008108517,-1.6671428571428577,4.441308411736711,6.33,-8.83,29.0,7.0,100,88,https://www.estimize.com/aciw,"[-5.34, -2.13, -8.83, 6.33, 1.08, -0.55, -2.23]"
900,900.0,,,COMM,2022-02-14 18:00:00,2022-02-11 18:00:00,2022-02-09 18:00:00,2022-02-07 18:00:00,75,100.0,4.75,15.5,close-open,-0.05605379685797589,-0.5262500000000003,9.388302479016108,15.93,-12.32,50.0,38.0,100,100,https://www.estimize.com/comm,"[-12.08, 7.84, 15.93, 2.38, -2.08, 4.26, -12.32, -8.14]"
901,901.0,,,NPTN,2022-02-22 18:00:00,2022-02-21 18:00:00,2022-02-17 18:00:00,2022-02-15 18:00:00,38,100.0,4.5,31.375,close-open,0.43938486046427017,4.915714285714286,11.187718849757733,32.03,-3.32,86.0,33.0,100,88,https://www.estimize.com/nptn,"[-3.32, 1.32, 1.17, 0.89, 2.1, 0.22, 32.03]"
902,902.0,,,SQ,2022-02-20 18:00:00,2022-02-18 18:00:00,2022-02-16 18:00:00,2022-02-14 18:00:00,62,100.0,104.25,31.5,open-open,0.010725914228417295,0.051428571428571636,4.794796073635988,6.44,-8.94,57.0,35.0,88,100,https://www.estimize.com/sq,"[-3.79, 2.0, 4.31, 6.44, -8.94, -0.96, 1.3]"
903,903.0,,,SWKS,2022-01-25 18:00:00,2022-01-24 18:00:00,2022-01-20 18:00:00,2022-01-18 18:00:00,75,100.0,42.25,3.75,close-close,0.7053423606101051,0.9625,1.3645855597946213,2.58,-1.23,75.0,56.0,100,100,https://www.estimize.com/swks,"[2.58, 0.8, -0.7, 0.59, 2.53, 0.74, 2.39, -1.23]"
904,904.0,,,FSLR,2022-02-22 18:00:00,2022-02-21 18:00:00,2022-02-17 18:00:00,2022-02-15 18:00:00,62,100.0,28.25,15.625,open-open,0.2333242651224765,0.4725,2.0250787021743135,3.13,-3.74,62.0,38.0,100,100,https://www.estimize.com/fslr,"[-3.74, -0.05, 2.42, 0.57, -0.7, 2.03, 3.13, 0.12]"
905,905.0,,,MNDT,,,,,75,100.0,24.0,38.5,open-open,0.9338716841149616,1.4587500000000002,1.5620454338782852,4.78,-0.83,88.0,66.0,100,100,https://www.estimize.com/mndt,"[0.43, 2.45, 0.77, 1.13, 4.78, 0.91, -0.83, 2.03]"
906,906.0,,,FTNT,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,100,100.0,32.0,6.875,close-open,0.7352525329898254,0.34875,0.4743268256171055,1.23,-0.38,75.0,75.0,100,100,https://www.estimize.com/ftnt,"[0.13, 1.23, -0.09, 0.69, 0.3, 0.69, 0.22, -0.38]"
907,907.0,,,MELI,2022-02-27 18:00:00,2022-02-25 18:00:00,2022-02-23 18:00:00,2022-02-21 18:00:00,50,100.0,28.25,89.0,close-open,0.5291258299209547,1.35875,2.567914706040681,6.12,-1.89,62.0,31.0,100,100,https://www.estimize.com/meli,"[0.17, -1.89, 6.12, 3.89, 3.23, -0.65, 0.49, -0.49]"
908,908.0,,,OLED,2022-02-15 18:00:00,2022-02-14 18:00:00,2022-02-10 18:00:00,2022-02-08 18:00:00,50,100.0,11.0,13.625,close-close,0.3397651424775562,0.8724999999999999,2.5679503013103657,6.09,-1.84,38.0,19.0,100,100,https://www.estimize.com/oled,"[-0.12, 6.09, -1.84, 3.96, -1.08, -0.8, 0.92, -0.15]"
909,909.0,,,NLOK,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,75,100.0,8.25,11.75,close-open,0.4016378273829827,0.2275,0.5664307106787201,1.41,-0.6,75.0,56.0,100,100,https://www.estimize.com/nlok,"[0.62, 0.39, 0.05, 1.41, -0.6, -0.24, 0.19, 0.0]"
910,910.0,,,IAC,2021-05-05 19:00:00,2021-05-04 19:00:00,2021-04-30 19:00:00,2021-04-28 19:00:00,62,100.0,9.25,71.375,close-close,0.055159058098715734,0.19750000000000006,3.580554251788401,7.32,-6.1,50.0,31.0,100,100,https://www.estimize.com/iac,"[-6.1, 7.32, 1.34, 0.39, 2.1, -0.91, -0.38, -2.18]"
911,911.0,,,AAOI,2021-05-05 19:00:00,2021-05-04 19:00:00,2021-04-30 19:00:00,2021-04-28 19:00:00,62,100.0,9.0,23.25,open-close,0.29276122501075913,2.48875,8.500955001498362,17.76,-8.68,50.0,31.0,100,100,https://www.estimize.com/aaoi,"[-6.91, 17.76, -8.68, 9.27, -1.67, -1.9, 2.53, 9.51]"
912,912.0,,,DBX,2022-02-15 18:00:00,2022-02-14 18:00:00,2022-02-10 18:00:00,2022-02-08 18:00:00,100,100.0,24.25,14.375,close-close,0.7342943653617152,2.45875,3.3484527676973435,8.46,-1.33,88.0,88.0,100,100,https://www.estimize.com/dbx,"[2.16, 7.59, 0.22, 8.46, 1.12, -1.33, 0.51, 0.94]"
913,913.0,,,MCHP,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,88,100.0,13.0,2.875,close-close,2.0438690388861187,2.71625,1.3289745812091365,4.47,0.6,100.0,88.0,100,100,https://www.estimize.com/mchp,"[4.26, 2.08, 2.34, 4.47, 2.77, 0.6, 1.26, 3.95]"
914,914.0,,,SYNA,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,88,100.0,5.75,3.0,close-close,0.7601370358655081,1.16,1.5260406285548231,4.09,-0.78,71.0,62.0,100,88,https://www.estimize.com/syna,"[-0.01, 4.09, 0.38, 1.66, -0.78, 0.49, 2.29]"
915,915.0,,,CGNX,2022-02-08 18:00:00,2022-02-07 18:00:00,2022-02-03 18:00:00,2022-02-01 18:00:00,38,100.0,6.25,9.625,close-open,0.223136419374796,0.2275,1.0195556630218872,2.22,-1.53,62.0,24.0,100,100,https://www.estimize.com/cgnx,"[-1.53, -0.45, 0.32, 2.22, 0.94, -0.24, 0.11, 0.45]"
916,916.0,,,PINS,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,88,100.0,44.75,34.25,open-open,0.4926285322379195,1.88125,3.818800327000615,10.71,-2.25,62.0,55.0,100,100,https://www.estimize.com/pins,"[-2.25, 10.71, 0.0, -1.93, 3.66, 2.0, 1.46, 1.4]"
917,917.0,,,RDFN,2022-02-22 04:59:00,2022-02-21 04:59:00,2022-02-17 04:59:00,2022-02-15 04:59:00,75,100.0,23.5,23.25,open-close,0.7468709265362524,4.262499999999998,5.707144097532495,11.03,-8.71,88.0,66.0,100,100,https://www.estimize.com/rdfn,"[3.16, 11.03, 7.34, 8.81, 1.63, -8.71, 7.08, 3.76]"
918,918.0,,,TDC,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,100,100.0,7.5,13.25,close-open,0.9007156443446799,0.5675,0.630054561129431,1.61,-0.59,88.0,88.0,100,100,https://www.estimize.com/tdc,"[0.28, 1.61, 0.44, 1.26, 0.84, -0.59, 0.38, 0.32]"
919,919.0,,,ALRM,2022-02-22 18:00:00,2022-02-21 18:00:00,2022-02-17 18:00:00,2022-02-15 18:00:00,100,100.0,7.0,19.75,close-open,0.6962390883710606,0.59625,0.856386850377795,2.67,-0.34,88.0,88.0,100,100,https://www.estimize.com/alrm,"[0.69, 2.67, 0.71, 0.65, 0.04, -0.34, 0.2, 0.15]"
920,920.0,,,DDOG,2022-02-08 18:00:00,2022-02-07 18:00:00,2022-02-03 18:00:00,2022-02-01 18:00:00,100,100.0,32.25,181.25,close-open,0.33362615470837914,1.6775,5.028083009457979,14.54,-1.7,50.0,50.0,100,100,https://www.estimize.com/ddog,"[-1.32, 2.44, -1.7, -0.19, 0.9, -1.38, 14.54, 0.13]"
921,921.0,,,MSI,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,100,100.0,5.5,4.5,close-close,0.5990504276001521,0.89375,1.4919445155567952,4.12,-0.97,62.0,62.0,100,100,https://www.estimize.com/msi,"[1.27, 0.67, 4.12, -0.97, 1.56, 1.22, -0.22, -0.5]"
922,922.0,,,ONTO,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,88,100.0,7.0,14.25,open-open,0.5241157149525887,0.97,1.8507363399468872,3.61,-2.29,62.0,55.0,100,100,https://www.estimize.com/onto,"[2.97, 2.54, -0.13, 0.03, -2.29, -0.13, 1.16, 3.61]"
923,923.0,,,UI,2022-02-02 18:00:00,2022-02-01 18:00:00,2022-01-28 18:00:00,2022-01-26 18:00:00,50,100.0,3.75,10.75,close-close,0.5055173552659883,5.6625000000000005,11.201395839358591,23.97,-15.06,62.0,31.0,100,100,https://www.estimize.com/ui,"[-15.06, 17.76, -0.58, 23.97, 7.98, 5.27, 7.1, -1.14]"
924,924.0,,,TTD,2022-02-15 18:00:00,2022-02-14 18:00:00,2022-02-10 18:00:00,2022-02-08 18:00:00,75,100.0,40.5,25.125,open-open,0.26849004736316995,2.0933333333333333,7.796688755847289,15.5,-9.72,50.0,38.0,100,75,https://www.estimize.com/ttd,"[2.46, 6.82, -1.8, -9.72, -0.7, 15.5]"
925,925.0,,,VSAT,2022-02-01 18:00:00,2022-01-31 18:00:00,2022-01-27 18:00:00,2022-01-25 18:00:00,75,100.0,5.0,184.625,close-open,-0.1719559825621045,-0.58375,3.3947641210399286,3.58,-7.35,50.0,38.0,100,100,https://www.estimize.com/vsat,"[-0.21, -7.35, -0.29, 0.62, 3.58, 0.86, 2.6, -4.48]"
