,name,link,earn_day,earn_date,earn_time
1087,GATX,https://www.estimize.com/gatx,THURSDAY,2022-01-20,BMO
1088,CSX,https://www.estimize.com/csx,THURSDAY,2022-01-20,AMC
1089,WWD,https://www.estimize.com/wwd,MONDAY,2022-01-24,AMC
1090,CVLG,https://www.estimize.com/cvlg,MONDAY,2022-01-24,AMC
1091,RTX,https://www.estimize.com/rtx,TUESDAY,2022-01-25,BMO
1092,MMM,https://www.estimize.com/mmm,TUESDAY,2022-01-25,BMO
1093,IIVI,https://www.estimize.com/iivi,TUESDAY,2022-01-25,BMO
1094,HTLD,https://www.estimize.com/htld,TUESDAY,2022-01-25,BMO
1095,HA,https://www.estimize.com/ha,TUESDAY,2022-01-25,AMC
1096,BA,https://www.estimize.com/ba,WEDNESDAY,2022-01-26,BMO
1097,GD,https://www.estimize.com/gd,WEDNESDAY,2022-01-26,BMO
1098,ITW,https://www.estimize.com/itw,WEDNESDAY,2022-01-26,BMO
1099,CP,https://www.estimize.com/cp,WEDNESDAY,2022-01-26,BMO
1100,NSC,https://www.estimize.com/nsc,WEDNESDAY,2022-01-26,BMO
1101,ROK,https://www.estimize.com/rok,WEDNESDAY,2022-01-26,BMO
1102,CMRE,https://www.estimize.com/cmre,WEDNESDAY,2022-01-26,BMO
1103,ROL,https://www.estimize.com/rol,WEDNESDAY,2022-01-26,BMO
1104,URI,https://www.estimize.com/uri,WEDNESDAY,2022-01-26,AMC
1105,HXL,https://www.estimize.com/hxl,WEDNESDAY,2022-01-26,AMC
1106,LSTR,https://www.estimize.com/lstr,WEDNESDAY,2022-01-26,AMC
1107,GE,https://www.estimize.com/ge,THURSDAY,2022-01-27,BMO
1108,CAT,https://www.estimize.com/cat,THURSDAY,2022-01-27,BMO
1109,JBLU,https://www.estimize.com/jblu,THURSDAY,2022-01-27,BMO
1110,LUV,https://www.estimize.com/luv,THURSDAY,2022-01-27,BMO
1111,AAL,https://www.estimize.com/aal,THURSDAY,2022-01-27,BMO
1112,ALK,https://www.estimize.com/alk,THURSDAY,2022-01-27,BMO
1113,NOC,https://www.estimize.com/noc,THURSDAY,2022-01-27,BMO
1114,DHR,https://www.estimize.com/dhr,THURSDAY,2022-01-27,BMO
1115,DOV,https://www.estimize.com/dov,THURSDAY,2022-01-27,BMO
1116,TXT,https://www.estimize.com/txt,THURSDAY,2022-01-27,BMO
1117,OSK,https://www.estimize.com/osk,THURSDAY,2022-01-27,BMO
1118,AIT,https://www.estimize.com/ait,THURSDAY,2022-01-27,BMO
1119,DLX,https://www.estimize.com/dlx,THURSDAY,2022-01-27,BMO
1120,CMCO,https://www.estimize.com/cmco,THURSDAY,2022-01-27,BMO
1121,MRTN,https://www.estimize.com/mrtn,THURSDAY,2022-01-27,AMC
1122,HON,https://www.estimize.com/hon,FRIDAY,2022-01-28,BMO
1123,MOG-A,https://www.estimize.com/mog-a,FRIDAY,2022-01-28,BMO
1124,NETI,https://www.estimize.com/neti,MONDAY,2022-01-31,BMO
1125,OTIS,https://www.estimize.com/otis,MONDAY,2022-01-31,BMO
1126,IEX,https://www.estimize.com/iex,MONDAY,2022-01-31,AMC
1127,GGG,https://www.estimize.com/ggg,MONDAY,2022-01-31,AMC
1128,CR,https://www.estimize.com/cr,MONDAY,2022-01-31,AMC
1129,HWM,https://www.estimize.com/hwm,TUESDAY,2022-02-01,BMO
1130,UPS,https://www.estimize.com/ups,TUESDAY,2022-02-01,BMO
1131,LMT,https://www.estimize.com/lmt,TUESDAY,2022-02-01,BMO
1132,PNR,https://www.estimize.com/pnr,TUESDAY,2022-02-01,BMO
1133,SWK,https://www.estimize.com/swk,TUESDAY,2022-02-01,BMO
1134,MAN,https://www.estimize.com/man,TUESDAY,2022-02-01,BMO
1135,PCAR,https://www.estimize.com/pcar,TUESDAY,2022-02-01,BMO
1136,AOS,https://www.estimize.com/aos,TUESDAY,2022-02-01,BMO
1137,WNC,https://www.estimize.com/wnc,TUESDAY,2022-02-01,BMO
1138,KNX,https://www.estimize.com/knx,TUESDAY,2022-02-01,BMO
1139,PBI,https://www.estimize.com/pbi,TUESDAY,2022-02-01,BMO
1140,HUBB,https://www.estimize.com/hubb,TUESDAY,2022-02-01,BMO
1141,CNHI,https://www.estimize.com/cnhi,TUESDAY,2022-02-01,BMO
1142,RHI,https://www.estimize.com/rhi,TUESDAY,2022-02-01,AMC
1143,CHRW,https://www.estimize.com/chrw,TUESDAY,2022-02-01,AMC
1144,SXI,https://www.estimize.com/sxi,TUESDAY,2022-02-01,AMC
1145,JCI,https://www.estimize.com/jci,WEDNESDAY,2022-02-02,BMO
1146,SPR,https://www.estimize.com/spr,WEDNESDAY,2022-02-02,BMO
1147,KEX,https://www.estimize.com/kex,WEDNESDAY,2022-02-02,BMO
1148,MTOR,https://www.estimize.com/mtor,WEDNESDAY,2022-02-02,BMO
1149,THR,https://www.estimize.com/thr,WEDNESDAY,2022-02-02,BMO
1150,GHM,https://www.estimize.com/ghm,WEDNESDAY,2022-02-02,BMO
1151,ALGT,https://www.estimize.com/algt,WEDNESDAY,2022-02-02,AMC
1152,FBHS,https://www.estimize.com/fbhs,WEDNESDAY,2022-02-02,AMC
1153,TTEK,https://www.estimize.com/ttek,WEDNESDAY,2022-02-02,AMC
1154,KMT,https://www.estimize.com/kmt,WEDNESDAY,2022-02-02,AMC
1155,MWA,https://www.estimize.com/mwa,WEDNESDAY,2022-02-02,AMC
1156,ZWS,https://www.estimize.com/zws,WEDNESDAY,2022-02-02,AMC
1157,XYL,https://www.estimize.com/xyl,THURSDAY,2022-02-03,BMO
1158,GWW,https://www.estimize.com/gww,THURSDAY,2022-02-03,BMO
1159,SNA,https://www.estimize.com/sna,THURSDAY,2022-02-03,BMO
1160,ETN,https://www.estimize.com/etn,THURSDAY,2022-02-03,BMO
1161,PH,https://www.estimize.com/ph,THURSDAY,2022-02-03,BMO
1162,CFX,https://www.estimize.com/cfx,THURSDAY,2022-02-03,BMO
1163,AME,https://www.estimize.com/ame,THURSDAY,2022-02-03,BMO
1164,TDY,https://www.estimize.com/tdy,THURSDAY,2022-02-03,BMO
1165,TGI,https://www.estimize.com/tgi,THURSDAY,2022-02-03,BMO
1166,ODFL,https://www.estimize.com/odfl,THURSDAY,2022-02-03,BMO
1167,NMM,https://www.estimize.com/nmm,THURSDAY,2022-02-03,BMO
1168,WCC,https://www.estimize.com/wcc,THURSDAY,2022-02-03,BMO
1169,KELYA,https://www.estimize.com/kelya,THURSDAY,2022-02-03,BMO
1170,GFF,https://www.estimize.com/gff,THURSDAY,2022-02-03,BMO
1171,SNDR,https://www.estimize.com/sndr,THURSDAY,2022-02-03,BMO
1172,SKYW,https://www.estimize.com/skyw,THURSDAY,2022-02-03,AMC
1173,EXPO,https://www.estimize.com/expo,THURSDAY,2022-02-03,AMC
1174,WERN,https://www.estimize.com/wern,THURSDAY,2022-02-03,AMC
1175,HUBG,https://www.estimize.com/hubg,THURSDAY,2022-02-03,AMC
1176,YELL,https://www.estimize.com/yell,THURSDAY,2022-02-03,AMC
1177,ROP,https://www.estimize.com/rop,FRIDAY,2022-02-04,BMO
1178,SAIA,https://www.estimize.com/saia,FRIDAY,2022-02-04,BMO
1179,TWIN,https://www.estimize.com/twin,FRIDAY,2022-02-04,BMO
1180,GRC,https://www.estimize.com/grc,FRIDAY,2022-02-04,BMO
1181,DNB,https://www.estimize.com/dnb,MONDAY,2022-02-07,BMO
1182,RRX,https://www.estimize.com/rrx,MONDAY,2022-02-07,AMC
1183,SSD,https://www.estimize.com/ssd,MONDAY,2022-02-07,AMC
1184,AIN,https://www.estimize.com/ain,MONDAY,2022-02-07,AMC
1185,CMI,https://www.estimize.com/cmi,TUESDAY,2022-02-08,BMO
1186,EMR,https://www.estimize.com/emr,TUESDAY,2022-02-08,BMO
1187,LII,https://www.estimize.com/lii,TUESDAY,2022-02-08,BMO
1188,TDG,https://www.estimize.com/tdg,TUESDAY,2022-02-08,BMO
1189,AGCO,https://www.estimize.com/agco,TUESDAY,2022-02-08,BMO
1190,HCSG,https://www.estimize.com/hcsg,TUESDAY,2022-02-08,BMO
1191,ROLL,https://www.estimize.com/roll,TUESDAY,2022-02-08,BMO
1192,MLI,https://www.estimize.com/mli,TUESDAY,2022-02-08,BMO
1193,GTES,https://www.estimize.com/gtes,TUESDAY,2022-02-08,BMO
1194,CARR,https://www.estimize.com/carr,TUESDAY,2022-02-08,BMO
1195,AQUA,https://www.estimize.com/aqua,TUESDAY,2022-02-08,BMO
1196,ATKR,https://www.estimize.com/atkr,TUESDAY,2022-02-08,BMO
1197,SAVE,https://www.estimize.com/save,TUESDAY,2022-02-08,AMC
1198,ESE,https://www.estimize.com/ese,TUESDAY,2022-02-08,AMC
1199,KFRC,https://www.estimize.com/kfrc,TUESDAY,2022-02-08,AMC
1200,ACM,https://www.estimize.com/acm,TUESDAY,2022-02-08,AMC
1201,MESA,https://www.estimize.com/mesa,TUESDAY,2022-02-08,AMC
1202,J,https://www.estimize.com/j,WEDNESDAY,2022-02-09,BMO
1203,ST,https://www.estimize.com/st,WEDNESDAY,2022-02-09,BMO
1204,BCO,https://www.estimize.com/bco,WEDNESDAY,2022-02-09,BMO
1205,HNI,https://www.estimize.com/hni,WEDNESDAY,2022-02-09,BMO
1206,FLOW,https://www.estimize.com/flow,WEDNESDAY,2022-02-09,BMO
1207,UBER,https://www.estimize.com/uber,WEDNESDAY,2022-02-09,AMC
1208,ENS,https://www.estimize.com/ens,WEDNESDAY,2022-02-09,AMC
1209,EFX,https://www.estimize.com/efx,WEDNESDAY,2022-02-09,AMC
1210,TBI,https://www.estimize.com/tbi,WEDNESDAY,2022-02-09,AMC
1211,BZH,https://www.estimize.com/bzh,WEDNESDAY,2022-02-09,AMC
1212,BE,https://www.estimize.com/be,WEDNESDAY,2022-02-09,AMC
1213,UHAL,https://www.estimize.com/uhal,WEDNESDAY,2022-02-09,AMC
1214,MAS,https://www.estimize.com/mas,THURSDAY,2022-02-10,BMO
1215,PRLB,https://www.estimize.com/prlb,THURSDAY,2022-02-10,BMO
1216,WSO,https://www.estimize.com/wso,THURSDAY,2022-02-10,BMO
1217,TKR,https://www.estimize.com/tkr,THURSDAY,2022-02-10,BMO
1218,NLSN,https://www.estimize.com/nlsn,THURSDAY,2022-02-10,BMO
1219,WMS,https://www.estimize.com/wms,THURSDAY,2022-02-10,BMO
1220,BV,https://www.estimize.com/bv,THURSDAY,2022-02-10,BMO
1221,CSL,https://www.estimize.com/csl,THURSDAY,2022-02-10,AMC
1222,MTW,https://www.estimize.com/mtw,THURSDAY,2022-02-10,AMC
1223,BECN,https://www.estimize.com/becn,THURSDAY,2022-02-10,AMC
1224,RSG,https://www.estimize.com/rsg,THURSDAY,2022-02-10,AMC
1225,FWRD,https://www.estimize.com/fwrd,THURSDAY,2022-02-10,AMC
1226,VVI,https://www.estimize.com/vvi,THURSDAY,2022-02-10,AMC
1227,FTV,https://www.estimize.com/ftv,THURSDAY,2022-02-10,AMC
1228,CAE,https://www.estimize.com/cae,FRIDAY,2022-02-11,BMO
1229,WTS,https://www.estimize.com/wts,MONDAY,2022-02-14,AMC
1230,NSP,https://www.estimize.com/nsp,MONDAY,2022-02-14,AMC
1231,GNRC,https://www.estimize.com/gnrc,TUESDAY,2022-02-15,BMO
1232,TRU,https://www.estimize.com/tru,TUESDAY,2022-02-15,BMO
1233,KRNT,https://www.estimize.com/krnt,TUESDAY,2022-02-15,BMO
1234,LYFT,https://www.estimize.com/lyft,TUESDAY,2022-02-15,AMC
1235,TEX,https://www.estimize.com/tex,TUESDAY,2022-02-15,AMC
1236,MRC,https://www.estimize.com/mrc,TUESDAY,2022-02-15,AMC
1237,R,https://www.estimize.com/r,WEDNESDAY,2022-02-16,BMO
1238,DNOW,https://www.estimize.com/dnow,WEDNESDAY,2022-02-16,BMO
1239,CPA,https://www.estimize.com/cpa,WEDNESDAY,2022-02-16,AMC
1240,ASGN,https://www.estimize.com/asgn,WEDNESDAY,2022-02-16,AMC
1241,UFPI,https://www.estimize.com/ufpi,WEDNESDAY,2022-02-16,AMC
1242,ACCO,https://www.estimize.com/acco,WEDNESDAY,2022-02-16,AMC
1243,RUSHA,https://www.estimize.com/rusha,WEDNESDAY,2022-02-16,AMC
1244,KAI,https://www.estimize.com/kai,WEDNESDAY,2022-02-16,AMC
1245,MMLP,https://www.estimize.com/mmlp,WEDNESDAY,2022-02-16,AMC
1246,WCN,https://www.estimize.com/wcn,WEDNESDAY,2022-02-16,AMC
1247,AER,https://www.estimize.com/aer,THURSDAY,2022-02-17,BMO
1248,WM,https://www.estimize.com/wm,THURSDAY,2022-02-17,BMO
1249,TRN,https://www.estimize.com/trn,THURSDAY,2022-02-17,BMO
1250,LECO,https://www.estimize.com/leco,THURSDAY,2022-02-17,BMO
1251,BRC,https://www.estimize.com/brc,THURSDAY,2022-02-17,BMO
1252,HII,https://www.estimize.com/hii,THURSDAY,2022-02-17,BMO
1253,ATRO,https://www.estimize.com/atro,THURSDAY,2022-02-17,BMO
1254,AIMC,https://www.estimize.com/aimc,THURSDAY,2022-02-17,BMO
1255,CBZ,https://www.estimize.com/cbz,THURSDAY,2022-02-17,BMO
1256,PATK,https://www.estimize.com/patk,THURSDAY,2022-02-17,BMO
1257,FLS,https://www.estimize.com/fls,THURSDAY,2022-02-17,AMC
1258,TGH,https://www.estimize.com/tgh,THURSDAY,2022-02-17,AMC
1259,WIRE,https://www.estimize.com/wire,THURSDAY,2022-02-17,AMC
1260,DE,https://www.estimize.com/de,FRIDAY,2022-02-18,BMO
1261,B,https://www.estimize.com/b,FRIDAY,2022-02-18,BMO
1262,ITT,https://www.estimize.com/itt,FRIDAY,2022-02-18,AMC
1263,NDSN,https://www.estimize.com/ndsn,MONDAY,2022-02-21,AMC
1264,IR,https://www.estimize.com/ir,MONDAY,2022-02-21,AMC
1265,WAB,https://www.estimize.com/wab,TUESDAY,2022-02-22,BMO
1266,EXPD,https://www.estimize.com/expd,TUESDAY,2022-02-22,BMO
1267,TRI,https://www.estimize.com/tri,TUESDAY,2022-02-22,BMO
1268,ALLE,https://www.estimize.com/alle,TUESDAY,2022-02-22,BMO
1269,ASTE,https://www.estimize.com/aste,TUESDAY,2022-02-22,BMO
1270,FELE,https://www.estimize.com/fele,TUESDAY,2022-02-22,BMO
1271,TPH,https://www.estimize.com/tph,TUESDAY,2022-02-22,BMO
1272,NPO,https://www.estimize.com/npo,TUESDAY,2022-02-22,BMO
1273,PGTI,https://www.estimize.com/pgti,TUESDAY,2022-02-22,BMO
1274,SITE,https://www.estimize.com/site,TUESDAY,2022-02-22,BMO
1275,CPRT,https://www.estimize.com/cprt,TUESDAY,2022-02-22,AMC
1276,TREX,https://www.estimize.com/trex,TUESDAY,2022-02-22,AMC
1277,VRSK,https://www.estimize.com/vrsk,TUESDAY,2022-02-22,AMC
1278,JBT,https://www.estimize.com/jbt,TUESDAY,2022-02-22,AMC
1279,KAR,https://www.estimize.com/kar,TUESDAY,2022-02-22,AMC
1280,MSA,https://www.estimize.com/msa,TUESDAY,2022-02-22,AMC
1281,MATX,https://www.estimize.com/matx,TUESDAY,2022-02-22,AMC
1282,OC,https://www.estimize.com/oc,WEDNESDAY,2022-02-23,BMO
1283,CLH,https://www.estimize.com/clh,WEDNESDAY,2022-02-23,BMO
1284,TILE,https://www.estimize.com/tile,WEDNESDAY,2022-02-23,BMO
1285,MIC,https://www.estimize.com/mic,WEDNESDAY,2022-02-23,BMO
1286,NM,https://www.estimize.com/nm,WEDNESDAY,2022-02-23,BMO
1287,GLDD,https://www.estimize.com/gldd,WEDNESDAY,2022-02-23,BMO
1288,CYD,https://www.estimize.com/cyd,WEDNESDAY,2022-01-05,BMO
1289,JELD,https://www.estimize.com/jeld,WEDNESDAY,2022-02-23,BMO
1290,CAR,https://www.estimize.com/car,WEDNESDAY,2022-02-23,AMC
1291,XPO,https://www.estimize.com/xpo,WEDNESDAY,2022-02-23,AMC
1292,CW,https://www.estimize.com/cw,WEDNESDAY,2022-02-23,AMC
1293,VMI,https://www.estimize.com/vmi,WEDNESDAY,2022-02-23,AMC
1294,SB,https://www.estimize.com/sb,WEDNESDAY,2022-02-23,AMC
1295,HURN,https://www.estimize.com/hurn,WEDNESDAY,2022-02-23,AMC
1296,AJRD,https://www.estimize.com/ajrd,WEDNESDAY,2022-02-23,AMC
1297,DOOR,https://www.estimize.com/door,WEDNESDAY,2022-02-23,AMC
1298,UNVR,https://www.estimize.com/unvr,WEDNESDAY,2022-02-23,AMC
1299,HY,https://www.estimize.com/hy,WEDNESDAY,2022-02-23,AMC
1300,QUAD,https://www.estimize.com/quad,WEDNESDAY,2022-02-23,AMC
1301,SP,https://www.estimize.com/sp,WEDNESDAY,2022-02-23,AMC
1302,AAWW,https://www.estimize.com/aaww,THURSDAY,2022-02-24,BMO
1303,GTLS,https://www.estimize.com/gtls,THURSDAY,2022-02-24,BMO
1304,SRCL,https://www.estimize.com/srcl,THURSDAY,2022-02-24,BMO
1305,PWR,https://www.estimize.com/pwr,THURSDAY,2022-02-24,BMO
1306,TTC,https://www.estimize.com/ttc,THURSDAY,2022-02-24,BMO
1307,DSX,https://www.estimize.com/dsx,THURSDAY,2022-02-24,BMO
1308,FCN,https://www.estimize.com/fcn,THURSDAY,2022-02-24,BMO
1309,ROCK,https://www.estimize.com/rock,THURSDAY,2022-02-24,BMO
1310,HEES,https://www.estimize.com/hees,THURSDAY,2022-02-24,BMO
1311,TNC,https://www.estimize.com/tnc,THURSDAY,2022-02-24,BMO
1312,TGP,https://www.estimize.com/tgp,THURSDAY,2022-02-24,BMO
1313,EME,https://www.estimize.com/eme,THURSDAY,2022-02-24,BMO
1314,LAWS,https://www.estimize.com/laws,THURSDAY,2022-02-24,BMO
1315,EOSE,https://www.estimize.com/eose,THURSDAY,2022-02-24,BMO
1316,AL,https://www.estimize.com/al,THURSDAY,2022-02-24,AMC
1317,MTZ,https://www.estimize.com/mtz,THURSDAY,2022-02-24,AMC
1318,RBA,https://www.estimize.com/rba,THURSDAY,2022-02-24,AMC
1319,SPXC,https://www.estimize.com/spxc,THURSDAY,2022-02-24,AMC
1320,FIX,https://www.estimize.com/fix,THURSDAY,2022-02-24,AMC
1321,AAON,https://www.estimize.com/aaon,THURSDAY,2022-02-24,AMC
1322,VICR,https://www.estimize.com/vicr,THURSDAY,2022-02-24,AMC
1323,WSC,https://www.estimize.com/wsc,THURSDAY,2022-02-24,AMC
1324,STN,https://www.estimize.com/stn,THURSDAY,2022-02-24,AMC
1325,FLR,https://www.estimize.com/flr,FRIDAY,2022-02-25,BMO
1326,KBR,https://www.estimize.com/kbr,FRIDAY,2022-02-25,BMO
1327,HSC,https://www.estimize.com/hsc,FRIDAY,2022-02-25,BMO
1328,TWI,https://www.estimize.com/twi,FRIDAY,2022-02-25,AMC
1329,PTRA,https://www.estimize.com/ptra,FRIDAY,2022-02-25,AMC
1330,AWI,https://www.estimize.com/awi,MONDAY,2022-02-28,BMO
1331,RAIL,https://www.estimize.com/rail,MONDAY,2022-02-28,BMO
1332,HLIO,https://www.estimize.com/hlio,MONDAY,2022-02-28,BMO
1333,FRO,https://www.estimize.com/fro,MONDAY,2022-02-28,BMO
1334,KTOS,https://www.estimize.com/ktos,MONDAY,2022-02-28,AMC
1335,HSII,https://www.estimize.com/hsii,MONDAY,2022-02-28,AMC
1336,BWXT,https://www.estimize.com/bwxt,MONDAY,2022-02-28,AMC
1337,KAMN,https://www.estimize.com/kamn,MONDAY,2022-02-28,AMC
1338,PLOW,https://www.estimize.com/plow,MONDAY,2022-02-28,AMC
1339,MIDD,https://www.estimize.com/midd,TUESDAY,2022-03-01,BMO
1340,TRS,https://www.estimize.com/trs,TUESDAY,2022-03-01,BMO
1341,AMWD,https://www.estimize.com/amwd,TUESDAY,2022-03-01,BMO
1342,WBT,https://www.estimize.com/wbt,TUESDAY,2022-03-01,BMO
1343,BBSI,https://www.estimize.com/bbsi,TUESDAY,2022-03-01,BMO
1344,AXON,https://www.estimize.com/axon,TUESDAY,2022-03-01,AMC
1345,ENPH,https://www.estimize.com/enph,TUESDAY,2022-03-01,AMC
1346,HEI,https://www.estimize.com/hei,TUESDAY,2022-03-01,AMC
1347,ICFI,https://www.estimize.com/icfi,TUESDAY,2022-03-01,AMC
1348,PRIM,https://www.estimize.com/prim,TUESDAY,2022-03-01,AMC
1349,MGRC,https://www.estimize.com/mgrc,TUESDAY,2022-03-01,AMC
1350,VEC,https://www.estimize.com/vec,TUESDAY,2022-03-01,AMC
1351,SPCE,https://www.estimize.com/spce,TUESDAY,2022-03-01,AMC
1352,DY,https://www.estimize.com/dy,WEDNESDAY,2022-03-02,BMO
1353,IBP,https://www.estimize.com/ibp,WEDNESDAY,2022-03-02,BMO
1354,CIR,https://www.estimize.com/cir,WEDNESDAY,2022-03-02,BMO
1355,ECOL,https://www.estimize.com/ecol,WEDNESDAY,2022-03-02,BMO
1356,HDSN,https://www.estimize.com/hdsn,WEDNESDAY,2022-03-02,AMC
1357,TPC,https://www.estimize.com/tpc,WEDNESDAY,2022-03-02,AMC
1358,CWST,https://www.estimize.com/cwst,WEDNESDAY,2022-03-02,AMC
1359,ACA,https://www.estimize.com/aca,WEDNESDAY,2022-03-02,AMC
1360,CNR,https://www.estimize.com/cnr,WEDNESDAY,2022-03-02,AMC
1361,BLDR,https://www.estimize.com/bldr,THURSDAY,2022-03-03,BMO
1362,FSS,https://www.estimize.com/fss,THURSDAY,2022-03-03,BMO
1363,VRTV,https://www.estimize.com/vrtv,THURSDAY,2022-03-03,BMO
1364,CLVT,https://www.estimize.com/clvt,THURSDAY,2022-03-03,BMO
1365,AMRC,https://www.estimize.com/amrc,THURSDAY,2022-03-03,AMC
1366,JOBS,https://www.estimize.com/jobs,THURSDAY,2022-03-03,AMC
1367,DCO,https://www.estimize.com/dco,THURSDAY,2022-03-03,AMC
1368,UPWK,https://www.estimize.com/upwk,THURSDAY,2022-03-03,AMC
1369,ALG,https://www.estimize.com/alg,THURSDAY,2022-03-03,AMC
1370,TPIC,https://www.estimize.com/tpic,THURSDAY,2022-03-03,AMC
1371,NX,https://www.estimize.com/nx,MONDAY,2022-03-07,AMC
1372,ATSG,https://www.estimize.com/atsg,MONDAY,2022-03-07,AMC
1373,HCCI,https://www.estimize.com/hcci,MONDAY,2022-03-07,AMC
1374,PKOH,https://www.estimize.com/pkoh,MONDAY,2022-03-07,AMC
1375,MAXR,https://www.estimize.com/maxr,MONDAY,2022-03-07,AMC
1376,AVAV,https://www.estimize.com/avav,TUESDAY,2022-03-08,BMO
1377,ABM,https://www.estimize.com/abm,TUESDAY,2022-03-08,AMC
1378,KFY,https://www.estimize.com/kfy,WEDNESDAY,2022-03-09,BMO
1379,DCI,https://www.estimize.com/dci,WEDNESDAY,2022-03-09,BMO
1380,BLDP,https://www.estimize.com/bldp,WEDNESDAY,2022-03-09,AMC
1381,MYRG,https://www.estimize.com/myrg,WEDNESDAY,2022-03-09,AMC
1382,BEST,https://www.estimize.com/best,WEDNESDAY,2022-03-09,AMC
1383,CECE,https://www.estimize.com/cece,THURSDAY,2022-03-10,BMO
1384,ERJ,https://www.estimize.com/erj,THURSDAY,2022-03-10,BMO
1385,DXPE,https://www.estimize.com/dxpe,THURSDAY,2022-03-10,BMO
1386,GMS,https://www.estimize.com/gms,THURSDAY,2022-03-10,BMO
1387,WATT,https://www.estimize.com/watt,THURSDAY,2022-03-10,AMC
1388,PLUG,https://www.estimize.com/plug,THURSDAY,2022-03-10,AMC
1389,MNTX,https://www.estimize.com/mntx,THURSDAY,2022-03-10,AMC
1390,NVEE,https://www.estimize.com/nvee,THURSDAY,2022-03-10,AMC
1391,WLDN,https://www.estimize.com/wldn,THURSDAY,2022-03-10,AMC
1392,BOOM,https://www.estimize.com/boom,THURSDAY,2022-03-10,AMC
1393,ORN,https://www.estimize.com/orn,THURSDAY,2022-03-10,AMC
1394,NNBR,https://www.estimize.com/nnbr,THURSDAY,2022-03-10,AMC
1395,CHPT,https://www.estimize.com/chpt,THURSDAY,2022-03-10,AMC
1396,MG,https://www.estimize.com/mg,MONDAY,2022-03-14,AMC
1397,DM,https://www.estimize.com/dm,MONDAY,2022-03-14,AMC
1398,TISI,https://www.estimize.com/tisi,TUESDAY,2022-03-15,BMO
1399,PSN,https://www.estimize.com/psn,TUESDAY,2022-03-15,BMO
1400,ADT,https://www.estimize.com/adt,WEDNESDAY,2022-03-16,BMO
1401,AMOT,https://www.estimize.com/amot,WEDNESDAY,2022-03-16,AMC
1402,VWTR,https://www.estimize.com/vwtr,THURSDAY,2022-03-17,BMO
1403,FDX,https://www.estimize.com/fdx,THURSDAY,2022-03-17,AMC
1404,ACTG,https://www.estimize.com/actg,THURSDAY,2022-03-17,AMC
1405,AIR,https://www.estimize.com/air,TUESDAY,2022-03-22,AMC
1406,SCS,https://www.estimize.com/scs,TUESDAY,2022-03-22,AMC
1407,EPAC,https://www.estimize.com/epac,WEDNESDAY,2022-03-23,BMO
1408,IAA,https://www.estimize.com/iaa,WEDNESDAY,2022-03-23,BMO
1409,ESLT,https://www.estimize.com/eslt,WEDNESDAY,2022-03-23,BMO
1410,CTAS,https://www.estimize.com/ctas,THURSDAY,2022-03-24,BMO
1411,INFO,https://www.estimize.com/info,TUESDAY,2022-01-18,BMO
1412,MLKN,https://www.estimize.com/mlkn,TUESDAY,2022-01-04,AMC
1413,MSM,https://www.estimize.com/msm,WEDNESDAY,2022-03-30,BMO
1414,UNF,https://www.estimize.com/unf,WEDNESDAY,2022-01-05,BMO
1415,LNN,https://www.estimize.com/lnn,THURSDAY,2022-01-06,BMO
1416,TITN,https://www.estimize.com/titn,THURSDAY,2022-03-31,BMO
1417,FC,https://www.estimize.com/fc,THURSDAY,2022-01-06,AMC
1418,PFSW,https://www.estimize.com/pfsw,TUESDAY,2022-01-04,BMO
1419,GRUB,https://www.estimize.com/grub,TUESDAY,2022-01-04,AMC
1420,SNX,https://www.estimize.com/snx,TUESDAY,2022-01-11,BMO
1421,INFY,https://www.estimize.com/infy,WEDNESDAY,2022-01-12,BMO
1422,SJR,https://www.estimize.com/sjr,WEDNESDAY,2022-01-12,BMO
1423,PRGS,https://www.estimize.com/prgs,WEDNESDAY,2022-01-12,AMC
1424,WIT,https://www.estimize.com/wit,WEDNESDAY,2022-01-12,AMC
1425,TSM,https://www.estimize.com/tsm,THURSDAY,2022-01-13,BMO
1426,LOGI,https://www.estimize.com/logi,MONDAY,2022-01-17,AMC
1427,ADTN,https://www.estimize.com/adtn,TUESDAY,2022-01-18,AMC
1428,ASML,https://www.estimize.com/asml,WEDNESDAY,2022-01-19,BMO
1429,PTC,https://www.estimize.com/ptc,WEDNESDAY,2022-01-19,AMC
1430,PLXS,https://www.estimize.com/plxs,WEDNESDAY,2022-01-19,AMC
1431,NVEC,https://www.estimize.com/nvec,WEDNESDAY,2022-01-19,AMC
1432,WNS,https://www.estimize.com/wns,THURSDAY,2022-01-20,BMO
1433,TEAM,https://www.estimize.com/team,THURSDAY,2022-01-20,AMC
1434,IBM,https://www.estimize.com/ibm,MONDAY,2022-01-24,AMC
1435,ERIC,https://www.estimize.com/eric,TUESDAY,2022-01-25,BMO
1436,AUDC,https://www.estimize.com/audc,TUESDAY,2022-01-25,BMO
1437,UMC,https://www.estimize.com/umc,TUESDAY,2022-01-25,BMO
1438,WOLF,https://www.estimize.com/wolf,TUESDAY,2022-01-25,AMC
1439,CLS,https://www.estimize.com/cls,TUESDAY,2022-01-25,AMC
1440,GLW,https://www.estimize.com/glw,WEDNESDAY,2022-01-26,BMO
1441,CTXS,https://www.estimize.com/ctxs,WEDNESDAY,2022-01-26,BMO
1442,ADP,https://www.estimize.com/adp,WEDNESDAY,2022-01-26,BMO
