,ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
709,MA,Mastercard Inc,2022-01-26T13:30:00.000Z,BMO,2.21,,,EST,-18000000,EQUITY
710,V,Visa Inc,2022-01-26T10:59:00.000Z,TNS,1.7,,,EST,-18000000,EQUITY
711,JNPR,Juniper Networks Inc,2022-01-26T10:59:00.000Z,TNS,0.53,,,EST,-18000000,EQUITY
712,MSCI,MSCI Inc,2022-01-26T13:30:00.000Z,BMO,2.47,,,EST,-18000000,EQUITY
713,UTMD,Utah Medical Products Inc,2022-01-26T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
714,MSTR,MicroStrategy Inc,2022-01-26T10:59:00.000Z,TNS,1.46,,,EST,-18000000,EQUITY
715,RLLMF,Real Matters Inc,2022-01-26T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
716,MITK,Mitek Systems Inc,2022-01-26T21:00:00.000Z,AMC,0.16,,,EST,-18000000,EQUITY
717,SWKS,Skyworks Solutions Inc,2022-01-26T10:59:00.000Z,TNS,3.12,,,EST,-18000000,EQUITY
718,NTCT,Netscout Systems Inc,2022-01-26T13:30:00.000Z,BMO,0.62,,,EST,-18000000,EQUITY
719,NURO,NeuroMetrix Inc,2022-01-26T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
720,NVR,NVR Inc,2022-01-26T10:59:00.000Z,TNS,97.49,,,EST,-18000000,EQUITY
721,OSIS,OSI Systems Inc,2022-01-26T16:30:00.000Z,BMO,1.17,,,EST,-18000000,EQUITY
722,RMD,Resmed Inc,2022-01-26T10:59:00.000Z,TNS,1.52,,,EST,-18000000,EQUITY
723,MDLZ,Mondelez International Inc,2022-01-26T16:05:00.000Z,TAS,0.73,,,EST,-18000000,EQUITY
724,BPOP,Popular Inc,2022-01-26T13:30:00.000Z,BMO,2.27,,,EST,-18000000,EQUITY
725,TSUKF,Toyo Suisan Kaisha Ltd,2022-01-26T22:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
726,MMYT,MakeMyTrip Ltd,2022-01-26T13:30:00.000Z,BMO,-0.01,,,EST,-18000000,EQUITY
727,SIFY,Sify Technologies Ltd,2022-01-26T13:30:00.000Z,BMO,0.03,,,EST,-18000000,EQUITY
728,SILC,Silicom Ltd,2022-01-26T13:30:00.000Z,BMO,0.57,,,EST,-18000000,EQUITY
729,PNR,Pentair PLC,2022-01-26T13:30:00.000Z,BMO,0.85,,,EST,-18000000,EQUITY
730,PSXP,Phillips 66 Partners LP,2022-01-27T13:30:00.000Z,BMO,1.01,,,EST,-18000000,EQUITY
731,LUV,Southwest Airlines Co,2022-01-27T13:30:00.000Z,BMO,0.01,,,EST,-18000000,EQUITY
732,MO,Altria Group Inc,2022-01-27T13:30:00.000Z,BMO,1.08,,,EST,-18000000,EQUITY
733,AX,Axos Financial Inc,2022-01-27T21:00:00.000Z,AMC,0.98,,,EST,-18000000,EQUITY
734,ACNB,ACNB Corp,2022-01-27T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
735,AUBN,Auburn National Bancorporation Inc,2022-01-27T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
736,BMI,Badger Meter Inc,2022-01-27T13:30:00.000Z,BMO,0.47,,,EST,-18000000,EQUITY
737,BCRHF,Blue Capital Reinsurance Holdings Ltd,2022-01-27T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
738,PWOD,Penns Woods Bancorp Inc,2022-01-27T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
739,LEVL,Level One Bancorp Inc,2022-01-27T13:30:00.000Z,BMO,1.05,,,EST,-18000000,EQUITY
740,ROLL,RBC Bearings Inc,2022-01-27T13:30:00.000Z,BMO,0.57,,,EST,-18000000,EQUITY
741,RRBI,Red River Bancshares Inc,2022-01-27T10:59:00.000Z,TNS,1.0,,,EST,-18000000,EQUITY
742,BRRE,Blue Ridge Real Estate Co,2022-01-27T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
743,BSVN,Bank7 Corp,2022-01-27T13:30:00.000Z,BMO,0.65,,,EST,-18000000,EQUITY
744,FBP,First Bancorp,2022-01-27T13:30:00.000Z,BMO,0.32,,,EST,-18000000,EQUITY
745,IROQ,IF Bancorp Inc,2022-01-27T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
746,RBCAA,Republic Bancorp Inc,2022-01-27T13:30:00.000Z,BMO,0.8,,,EST,-18000000,EQUITY
747,FNCB,FNCB Bancorp Inc,2022-01-27T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
748,WTBA,West Bancorporation Inc,2022-01-27T13:30:00.000Z,BMO,0.75,,,EST,-18000000,EQUITY
749,SF,Stifel Financial Corp,2022-01-27T13:30:00.000Z,BMO,1.81,,,EST,-18000000,EQUITY
750,SRUTF,Sproutly Canada Inc,2022-01-27T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
751,TMP,Tompkins Financial Corp,2022-01-27T10:59:00.000Z,TNS,1.51,,,EST,-18000000,EQUITY
752,OCFC,OceanFirst Financial Corp,2022-01-27T21:00:00.000Z,AMC,0.44,,,EST,-18000000,EQUITY
753,CHTR,Charter Communications Inc,2022-01-27T07:00:00.000Z,TAS,6.93,,,EST,-18000000,EQUITY
754,FXNC,First National Corp,2022-01-27T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
755,EMCF,Emclaire Financial Corp,2022-01-27T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
756,TAIMF,Taiga Motors Corp,2022-01-27T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
757,CAT,Caterpillar Inc,2022-01-27T06:30:00.000Z,TAS,2.28,,,EST,-18000000,EQUITY
758,JCI,Johnson Controls International PLC,2022-01-27T13:30:00.000Z,BMO,0.54,,,EST,-18000000,EQUITY
759,RCI,Rogers Communications Inc,2022-01-27T13:30:00.000Z,BMO,0.76,,,EST,-18000000,EQUITY
760,SFNC,Simmons First National Corp,2022-01-27T13:30:00.000Z,BMO,0.41,,,EST,-18000000,EQUITY
761,VLO,Valero Energy Corp,2022-01-27T13:30:00.000Z,BMO,1.5,,,EST,-18000000,EQUITY
762,WY,Weyerhaeuser Co,2022-01-27T13:30:00.000Z,BMO,0.44,,,EST,-18000000,EQUITY
763,CMCSA,Comcast Corp,2022-01-27T13:30:00.000Z,BMO,0.73,,,EST,-18000000,EQUITY
764,FFIC,Flushing Financial Corp,2022-01-27T21:00:00.000Z,AMC,0.68,,,EST,-18000000,EQUITY
765,FKYS,First Keystone Corp,2022-01-27T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
766,IP,International Paper Co,2022-01-27T13:30:00.000Z,BMO,0.98,,,EST,-18000000,EQUITY
767,FLIC,First of Long Island Corp,2022-01-27T13:30:00.000Z,BMO,0.39,,,EST,-18000000,EQUITY
768,CVX,Chevron Corp,2022-01-27T13:30:00.000Z,BMO,3.01,,,EST,-18000000,EQUITY
769,CPLP,Capital Product Partners LP,2022-01-27T13:30:00.000Z,BMO,0.6,,,EST,-18000000,EQUITY
770,KRNY,Kearny Financial Corp,2022-01-27T16:15:00.000Z,TAS,0.22,,,EST,-18000000,EQUITY
771,NOC,Northrop Grumman Corp,2022-01-27T13:30:00.000Z,BMO,5.95,,,EST,-18000000,EQUITY
772,DOW,Dow Inc,2022-01-27T08:00:00.000Z,TAS,2.12,,,EST,-18000000,EQUITY
773,TWIN,Twin Disc Inc,2022-01-27T13:30:00.000Z,BMO,-0.01,,,EST,-18000000,EQUITY
774,DSKE,Daseke Inc,2022-01-27T13:30:00.000Z,BMO,0.08,,,EST,-18000000,EQUITY
775,HE,Hawaiian Electric Industries Inc,2022-01-27T10:59:00.000Z,TNS,0.42,,,EST,-18000000,EQUITY
776,XEL,Xcel Energy Inc,2022-01-27T13:30:00.000Z,BMO,0.58,,,EST,-18000000,EQUITY
777,EFSI,Eagle Financial Services Inc,2022-01-27T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
778,PFS,Provident Financial Services Inc,2022-01-27T13:30:00.000Z,BMO,0.47,,,EST,-18000000,EQUITY
779,SYF,Synchrony Financial,2022-01-27T13:30:00.000Z,BMO,1.48,,,EST,-18000000,EQUITY
780,FOR,Forestar Group Inc,2022-01-27T21:00:00.000Z,AMC,0.67,,,EST,-18000000,EQUITY
781,NWYF,Northway Financial Inc,2022-01-27T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
782,TROW,T Rowe Price Group Inc,2022-01-27T13:30:00.000Z,BMO,3.11,,,EST,-18000000,EQUITY
783,OPY,Oppenheimer Holdings Inc,2022-01-27T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
784,HON,Honeywell International Inc,2022-01-27T13:30:00.000Z,BMO,2.09,,,EST,-18000000,EQUITY
785,LHX,L3harris Technologies Inc,2022-01-27T13:30:00.000Z,BMO,3.27,,,EST,-18000000,EQUITY
786,ROP,Roper Technologies Inc,2022-01-27T13:30:00.000Z,BMO,3.61,,,EST,-18000000,EQUITY
787,USLM,United States Lime & Minerals Inc,2022-01-27T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
788,LYB,LyondellBasell Industries NV,2022-01-27T13:30:00.000Z,BMO,4.24,,,EST,-18000000,EQUITY
789,WETF,Wisdom Tree Investments Inc,2022-01-27T13:30:00.000Z,BMO,0.08,,,EST,-18000000,EQUITY
790,PSX,Phillips 66,2022-01-28T13:30:00.000Z,BMO,1.68,,,EST,-18000000,EQUITY
791,BAH,Booz Allen Hamilton Holding Corp,2022-01-28T13:30:00.000Z,BMO,0.99,,,EST,-18000000,EQUITY
792,VOLVF,Volvo AB,2022-01-28T07:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
793,COFS,ChoiceOne Financial Services Inc,2022-01-28T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
794,CHD,Church & Dwight Co Inc,2022-01-28T13:30:00.000Z,BMO,0.61,,,EST,-18000000,EQUITY
795,CL,Colgate-Palmolive Co,2022-01-28T13:30:00.000Z,BMO,0.79,,,EST,-18000000,EQUITY
796,YTRA,Yatra Online Inc,2022-01-31T03:00:00.000Z,BMO,,,,EST,-18000000,EQUITY
797,CACC,Credit Acceptance Corp,2022-01-31T21:00:00.000Z,AMC,12.69,,,EST,-18000000,EQUITY
798,AMZN,Amazon.com Inc,2022-01-31T10:59:00.000Z,TNS,3.75,,,EST,-18000000,EQUITY
799,ARCB,ArcBest Corp,2022-01-31T13:30:00.000Z,BMO,2.2,,,EST,-18000000,EQUITY
800,ABG,Asbury Automotive Group Inc,2022-01-31T13:30:00.000Z,BMO,6.21,,,EST,-18000000,EQUITY
801,BABA,Alibaba Group Holding Ltd,2022-01-31T13:30:00.000Z,BMO,2.7,,,EST,-18000000,EQUITY
802,MANH,Manhattan Associates Inc,2022-01-31T21:00:00.000Z,AMC,0.39,,,EST,-18000000,EQUITY
803,GOOGL,Alphabet Inc,2022-01-31T21:00:00.000Z,AMC,27.16,,,EST,-18000000,EQUITY
804,AKTS,Akoustis Technologies Inc,2022-01-31T10:59:00.000Z,TNS,-0.2,,,EST,-18000000,EQUITY
805,ARE,Alexandria Real Estate Equities Inc,2022-01-31T21:00:00.000Z,AMC,0.65,,,EST,-18000000,EQUITY
806,APAM,Artisan Partners Asset Management Inc,2022-01-31T10:59:00.000Z,TNS,1.29,,,EST,-18000000,EQUITY
807,ATHM,Autohome Inc,2022-01-31T13:30:00.000Z,BMO,0.67,,,EST,-18000000,EQUITY
808,ALGM,Allegro Microsystems Inc,2022-01-31T13:30:00.000Z,BMO,0.18,,,EST,-18000000,EQUITY
809,ATGE,Adtalem Global Education Inc,2022-01-31T10:59:00.000Z,TNS,0.96,,,EST,-18000000,EQUITY
810,AMCR,Amcor PLC,2022-01-31T21:00:00.000Z,AMC,0.18,,,EST,-18000000,EQUITY
811,ATKR,Atkore Inc,2022-01-31T13:30:00.000Z,BMO,3.56,,,EST,-18000000,EQUITY
812,ATO,Atmos Energy Corp,2022-01-31T10:59:00.000Z,TNS,1.85,,,EST,-18000000,EQUITY
813,AMGN,Amgen Inc,2022-01-31T10:59:00.000Z,TNS,4.11,,,EST,-18000000,EQUITY
814,ARLP,Alliance Resource Partners LP,2022-01-31T13:30:00.000Z,BMO,0.69,,,EST,-18000000,EQUITY
815,AZTA,Azenta Inc,2022-01-31T10:59:00.000Z,TNS,0.08,,,EST,-18000000,EQUITY
816,BR,Broadridge Financial Solutions Inc,2022-01-31T13:30:00.000Z,BMO,0.84,,,EST,-18000000,EQUITY
817,VTOL,Bristow Group Inc,2022-01-31T21:00:00.000Z,AMC,0.41,,,EST,-18000000,EQUITY
818,BECN,Beacon Roofing Supply Inc,2022-01-31T10:59:00.000Z,TNS,0.78,,,EST,-18000000,EQUITY
819,PBI,Pitney Bowes Inc,2022-01-31T13:30:00.000Z,BMO,0.11,,,EST,-18000000,EQUITY
820,FBHS,Fortune Brands Home & Security Inc,2022-01-31T10:59:00.000Z,TNS,1.29,,,EST,-18000000,EQUITY
821,IBTX,Independent Bank Group Inc,2022-01-31T18:00:00.000Z,TAS,1.25,,,EST,-18000000,EQUITY
822,BFIN,BankFinancial Corp,2022-01-31T10:59:00.000Z,TNS,0.14,,,EST,-18000000,EQUITY
823,CFBK,CF Bankshares Inc,2022-01-31T10:59:00.000Z,TNS,0.71,,,EST,-18000000,EQUITY
824,EPAY,Bottomline Technologies Inc,2022-01-31T16:00:00.000Z,TAS,0.25,,,EST,-18000000,EQUITY
825,SBT,Sterling Bancorp Inc,2022-01-31T13:30:00.000Z,BMO,0.1,,,EST,-18000000,EQUITY
826,TECH,Bio-Techne Corp,2022-01-31T13:30:00.000Z,BMO,1.79,,,EST,-18000000,EQUITY
827,NRIM,Northrim BanCorp Inc,2022-01-31T10:59:00.000Z,TNS,1.38,,,EST,-18000000,EQUITY
828,HCBC,High Country Bancorp Inc,2022-01-31T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
829,CB,Chubb Ltd,2022-01-31T10:59:00.000Z,TNS,3.41,,,EST,-18000000,EQUITY
830,CBT,Cabot Corp,2022-01-31T21:00:00.000Z,AMC,1.11,,,EST,-18000000,EQUITY
831,THFF,First Financial Corp,2022-01-31T13:30:00.000Z,TAS,1.1,,,EST,-18000000,EQUITY
832,WMG,Warner Music Group Corp,2022-01-31T10:59:00.000Z,TNS,0.29,,,EST,-18000000,EQUITY
833,CRVL,CorVel Corp,2022-01-31T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
834,KMPR,Kemper Corp,2022-01-31T10:59:00.000Z,TNS,-0.25,,,EST,-18000000,EQUITY
835,KRC,Kilroy Realty Corp,2022-01-31T10:59:00.000Z,TNS,0.3,,,EST,-18000000,EQUITY
836,ON,ON Semiconductor Corp,2022-01-31T13:30:00.000Z,BMO,0.93,,,EST,-18000000,EQUITY
837,PGC,Peapack-Gladstone Financial Corp,2022-01-31T13:30:00.000Z,BMO,0.8,,,EST,-18000000,EQUITY
838,CMRE,Costamare Inc,2022-01-31T10:59:00.000Z,TNS,0.98,,,EST,-18000000,EQUITY
839,CRUS,Cirrus Logic Inc,2022-01-31T10:59:00.000Z,TNS,2.14,,,EST,-18000000,EQUITY
840,CTLT,Catalent Inc,2022-01-31T13:30:00.000Z,BMO,0.83,,,EST,-18000000,EQUITY
841,GAIN,Gladstone Investment Corp,2022-01-31T16:04:00.000Z,TAS,0.23,,,EST,-18000000,EQUITY
842,XOM,Exxon Mobil Corp,2022-01-31T07:30:00.000Z,TAS,1.76,,,EST,-18000000,EQUITY
843,CSWC,Capital Southwest Corp,2022-01-31T21:00:00.000Z,AMC,0.47,,,EST,-18000000,EQUITY
844,OXLC,Oxford Lane Capital Corp,2022-01-31T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
845,SMCI,Super Micro Computer Inc,2022-01-31T21:00:00.000Z,AMC,0.78,,,EST,-18000000,EQUITY
846,ETN,Eaton Corporation PLC,2022-01-31T13:30:00.000Z,BMO,1.73,,,EST,-18000000,EQUITY
847,LFVN,Lifevantage Corp,2022-01-31T10:59:00.000Z,TNS,0.24,,,EST,-18000000,EQUITY
848,MCK,Mckesson Corp,2022-01-31T13:30:00.000Z,BMO,5.42,,,EST,-18000000,EQUITY
849,MKL,Markel Corp,2022-01-31T10:59:00.000Z,TNS,15.93,,,EST,-18000000,EQUITY
850,OTIS,Otis Worldwide Corp,2022-01-31T13:30:00.000Z,BMO,0.68,,,EST,-18000000,EQUITY
851,PFIS,Peoples Financial Services Corp,2022-01-31T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
852,HAE,Haemonetics Corp,2022-01-31T06:00:00.000Z,TAS,0.73,,,EST,-18000000,EQUITY
853,WAT,Waters Corp,2022-01-31T13:30:00.000Z,BMO,3.47,,,EST,-18000000,EQUITY
854,SKY,Skyline Champion Corp,2022-01-31T21:00:00.000Z,AMC,0.74,,,EST,-18000000,EQUITY
855,SYY,Sysco Corp,2022-01-31T13:30:00.000Z,BMO,0.71,,,EST,-18000000,EQUITY
856,PCH,Potlatchdeltic Corp,2022-01-31T21:00:00.000Z,AMC,0.59,,,EST,-18000000,EQUITY
857,JUVF,Juniata Valley Financial Corp,2022-01-31T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
858,SANM,Sanmina Corp,2022-01-31T10:59:00.000Z,TNS,0.95,,,EST,-18000000,EQUITY
859,LCNB,LCNB Corp,2022-01-31T13:30:00.000Z,BMO,0.37,,,EST,-18000000,EQUITY
860,TCS,Container Store Group Inc,2022-01-31T10:59:00.000Z,TNS,0.21,,,EST,-18000000,EQUITY
861,UTL,Unitil Corp,2022-01-31T13:30:00.000Z,BMO,0.94,,,EST,-18000000,EQUITY
862,AQUA,Evoqua Water Technologies Corp,2022-01-31T13:30:00.000Z,BMO,0.08,,,EST,-18000000,EQUITY
863,HMN,Horace Mann Educators Corp,2022-01-31T10:59:00.000Z,TNS,0.78,,,EST,-18000000,EQUITY
864,EMR,Emerson Electric Co,2022-01-31T13:30:00.000Z,BMO,1.0,,,EST,-18000000,EQUITY
865,DLHC,DLH Holdings Corp,2022-01-31T10:59:00.000Z,TNS,0.48,,,EST,-18000000,EQUITY
866,MRBK,Meridian Corp,2022-01-31T10:59:00.000Z,TNS,0.97,,,EST,-18000000,EQUITY
867,OCFT,OneConnect Financial Technology Co Ltd,2022-01-31T21:00:00.000Z,AMC,-0.1,,,EST,-18000000,EQUITY
868,LPG,Dorian LPG Ltd,2022-01-31T13:30:00.000Z,BMO,0.99,,,EST,-18000000,EQUITY
869,HOG,Harley-Davidson Inc,2022-01-31T14:30:00.000Z,BMO,-0.38,,,EST,-18000000,EQUITY
870,NETI,Eneti Inc,2022-01-31T13:30:00.000Z,BMO,0.06,,,EST,-18000000,EQUITY
871,EXCOF,Exco Technologies Ltd,2022-01-31T21:00:00.000Z,AMC,,,,EST,-18000000,EQUITY
872,ENTG,Entegris Inc,2022-01-31T13:30:00.000Z,BMO,0.89,,,EST,-18000000,EQUITY
873,SMMF,Summit Financial Group Inc,2022-01-31T13:30:00.000Z,BMO,0.87,,,EST,-18000000,EQUITY
874,TMO,Thermo Fisher Scientific Inc,2022-01-31T13:30:00.000Z,BMO,4.93,,,EST,-18000000,EQUITY
875,FSFG,First Savings Financial Group Inc,2022-01-31T10:59:00.000Z,TNS,0.67,,,EST,-18000000,EQUITY
876,BEN,Franklin Resources Inc,2022-01-31T13:30:00.000Z,BMO,0.89,,,EST,-18000000,EQUITY
877,FN,Fabrinet,2022-01-31T10:59:00.000Z,TNS,1.45,,,EST,-18000000,EQUITY
878,GL,Globe Life Inc,2022-01-31T10:59:00.000Z,TNS,1.81,,,EST,-18000000,EQUITY
879,RMR,RMR Group Inc,2022-01-31T10:59:00.000Z,TNS,0.62,,,EST,-18000000,EQUITY
880,JHG,Janus Henderson Group PLC,2022-02-01T04:00:00.000Z,TAS,1.02,,,EST,-18000000,EQUITY
881,MTCH,Match Group Inc,2022-01-31T10:59:00.000Z,TNS,0.54,,,EST,-18000000,EQUITY
882,GBL,GAMCO Investors Inc,2022-01-31T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
883,ICHR,Ichor Holdings Ltd,2022-02-01T00:00:00.000Z,AMC,0.91,,,EST,-18000000,EQUITY
884,HUBB,Hubbell Inc,2022-01-31T13:30:00.000Z,BMO,2.08,,,EST,-18000000,EQUITY
885,SIRI,Sirius XM Holdings Inc,2022-01-31T13:30:00.000Z,BMO,0.07,,,EST,-18000000,EQUITY
886,HLNE,Hamilton Lane Inc,2022-01-31T13:30:00.000Z,BMO,0.84,,,EST,-18000000,EQUITY
887,ST,Sensata Technologies Holding PLC,2022-01-31T06:00:00.000Z,TAS,0.8,,,EST,-18000000,EQUITY
888,LITE,Lumentum Holdings Inc,2022-01-31T13:30:00.000Z,BMO,1.57,,,EST,-18000000,EQUITY
889,MHO,M/I Homes Inc,2022-01-31T13:30:00.000Z,BMO,3.38,,,EST,-18000000,EQUITY
890,MDC,MDC Holdings Inc,2022-01-31T13:30:00.000Z,BMO,2.49,,,EST,-18000000,EQUITY
891,HLIT,Harmonic Inc,2022-01-31T10:59:00.000Z,TNS,0.13,,,EST,-18000000,EQUITY
892,TENB,Tenable Holdings Inc,2022-01-31T10:59:00.000Z,TNS,0.03,,,EST,-18000000,EQUITY
893,LU,Lufax Holding Ltd,2022-01-31T08:00:00.000Z,AMC,0.2,,,EST,-18000000,EQUITY
894,HCA,HCA Healthcare Inc,2022-01-31T13:30:00.000Z,BMO,4.54,,,EST,-18000000,EQUITY
895,PJT,PJT Partners Inc,2022-01-31T13:30:00.000Z,BMO,1.7,,,EST,-18000000,EQUITY
896,WWD,Woodward Inc,2022-01-31T21:00:00.000Z,AMC,0.82,,,EST,-18000000,EQUITY
897,WWD,Woodward Inc,2022-01-31T21:00:00.000Z,AMC,0.82,,,EST,-18000000,EQUITY
898,ITI,Iteris Inc,2022-01-31T21:00:00.000Z,AMC,0.01,,,EST,-18000000,EQUITY
899,PINC,Premier Inc,2022-01-31T13:30:00.000Z,BMO,0.65,,,EST,-18000000,EQUITY
900,POWI,Power Integrations Inc,2022-01-31T10:59:00.000Z,TNS,0.75,,,EST,-18000000,EQUITY
901,PFE,Pfizer Inc,2022-01-31T13:30:00.000Z,BMO,0.87,,,EST,-18000000,EQUITY
902,IMO,Imperial Oil Ltd,2022-01-31T13:30:00.000Z,BMO,1.12,,,EST,-18000000,EQUITY
903,MLI,Mueller Industries Inc,2022-01-31T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
904,VIAV,Viavi Solutions Inc,2022-01-31T10:59:00.000Z,TNS,0.19,,,EST,-18000000,EQUITY
905,SCSC,Scansource Inc,2022-01-31T10:59:00.000Z,TNS,0.85,,,EST,-18000000,EQUITY
906,RMBS,Rambus Inc,2022-01-31T10:59:00.000Z,TNS,0.36,,,EST,-18000000,EQUITY
907,TRNS,Transcat Inc,2022-01-31T21:00:00.000Z,AMC,0.29,,,EST,-18000000,EQUITY
908,MNDT,Mandiant Inc,2022-01-31T10:59:00.000Z,TNS,-0.13,,,EST,-18000000,EQUITY
909,MAN,ManpowerGroup Inc,2022-01-31T13:30:00.000Z,BMO,2.02,,,EST,-18000000,EQUITY
910,OMCL,Omnicell Inc,2022-01-31T10:59:00.000Z,TNS,0.92,,,EST,-18000000,EQUITY
911,PKI,PerkinElmer Inc,2022-01-31T10:59:00.000Z,TNS,2.08,,,EST,-18000000,EQUITY
912,LUB,Luby's Inc,2022-01-31T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
913,MRCY,Mercury Systems Inc,2022-01-31T10:59:00.000Z,TNS,0.41,,,EST,-18000000,EQUITY
914,IDXX,IDEXX Laboratories Inc,2022-01-31T13:30:00.000Z,BMO,1.71,,,EST,-18000000,EQUITY
915,VRTX,Vertex Pharmaceuticals Inc,2022-01-31T10:59:00.000Z,TNS,3.3,,,EST,-18000000,EQUITY
916,NTP,Nam Tai Property Inc,2022-01-31T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
917,POWL,Powell Industries Inc,2022-01-31T10:59:00.000Z,TNS,-0.03,,,EST,-18000000,EQUITY
918,TESS,TESSCO Technologies Inc,2022-01-31T21:00:00.000Z,AMC,-0.13,,,EST,-18000000,EQUITY
919,PZN,Pzena Investment Management Inc,2022-01-31T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
920,KMT,Kennametal Inc,2022-01-31T21:00:00.000Z,AMC,0.39,,,EST,-18000000,EQUITY
921,LII,Lennox International Inc,2022-01-31T14:30:00.000Z,BMO,1.99,,,EST,-18000000,EQUITY
922,MMP,Magellan Midstream Partners LP,2022-01-31T13:30:00.000Z,BMO,1.11,,,EST,-18000000,EQUITY
923,QTNT,Quotient Ltd,2022-01-31T13:30:00.000Z,BMO,-0.26,,,EST,-18000000,EQUITY
924,NXPI,NXP Semiconductors NV,2022-01-31T21:00:00.000Z,AMC,2.99,,,EST,-18000000,EQUITY
925,STE,Steris plc,2022-01-31T10:59:00.000Z,TNS,1.97,,,EST,-18000000,EQUITY
926,UHAL,Amerco,2022-02-01T10:59:00.000Z,TNS,15.05,,,EST,-18000000,EQUITY
927,ASH,Ashland Global Holdings Inc,2022-02-01T10:59:00.000Z,TNS,0.89,,,EST,-18000000,EQUITY
928,AVY,Avery Dennison Corp,2022-02-01T06:45:00.000Z,TAS,2.12,,,EST,-18000000,EQUITY
929,ABBV,Abbvie Inc,2022-02-01T13:30:00.000Z,BMO,3.28,,,EST,-18000000,EQUITY
930,PAHC,Phibro Animal Health Corp,2022-02-01T10:59:00.000Z,TNS,0.33,,,EST,-18000000,EQUITY
931,ALGT,Allegiant Travel Co,2022-02-01T10:59:00.000Z,TNS,1.15,,,EST,-18000000,EQUITY
932,APO,Apollo Global Management Inc,2022-02-01T13:30:00.000Z,BMO,1.17,,,EST,-18000000,EQUITY
933,APTV,Aptiv PLC,2022-02-01T13:30:00.000Z,BMO,0.53,,,EST,-18000000,EQUITY
934,AFG,American Financial Group Inc,2022-02-01T10:59:00.000Z,TNS,2.97,,,EST,-18000000,EQUITY
935,HWM,Howmet Aerospace Inc,2022-02-01T07:00:00.000Z,TAS,0.29,,,EST,-18000000,EQUITY
936,KLIC,Kulicke and Soffa Industries Inc,2022-02-01T21:00:00.000Z,AMC,1.9,,,EST,-18000000,EQUITY
937,AVTR,Avantor Inc,2022-02-01T10:59:00.000Z,TNS,0.33,,,EST,-18000000,EQUITY
938,DOX,Amdocs Ltd,2022-02-01T21:00:00.000Z,AMC,1.18,,,EST,-18000000,EQUITY
939,EA,Electronic Arts Inc,2022-02-01T21:00:00.000Z,AMC,3.23,,,EST,-18000000,EQUITY
940,AMSC,American Superconductor Corp,2022-02-01T10:59:00.000Z,TNS,-0.17,,,EST,-18000000,EQUITY
941,APYRF,Allied Properties Real Estate Investment Trust,2022-02-01T10:59:00.000Z,TNS,,,,EST,-18000000,EQUITY
942,ADTN,ADTRAN Inc,2022-02-01T22:00:00.000Z,AMC,-0.02,,,EST,-18000000,EQUITY
943,ANGI,Angi Inc,2022-02-01T10:59:00.000Z,TNS,-0.07,,,EST,-18000000,EQUITY
944,ATSAF,ATS Automation Tooling Systems Inc,2022-02-01T13:30:00.000Z,BMO,,,,EST,-18000000,EQUITY
945,AVNW,Aviat Networks Inc,2022-02-01T21:00:00.000Z,AMC,0.61,,,EST,-18000000,EQUITY
946,AVB,Avalonbay Communities Inc,2022-02-01T21:00:00.000Z,AMC,0.99,,,EST,-18000000,EQUITY
947,ALGN,Align Technology Inc,2022-02-01T10:59:00.000Z,TNS,2.73,,,EST,-18000000,EQUITY
